First Name,Last Name,Gender,Email,Hire Date,Salary,IsActive,HourlyRate,Marital Status,Street,City,State,ZIP Code
Brady,Sawyer,Female,burchjackie@example.com,1997-12-26,5805,FALSE,68,Single,462 Pine St,Honolulu,HI,17511
George,Rose,Female,reneesalazar@example.org,2011-11-15,2028,FALSE,166,Married,230 Elm St,Concord,NH,11292
Chloe,Romero,Male,acevedosandy@example.net,2022-12-19,8178,FALSE,154,Single,783 Sycamore St,Charleston,WV,34033
Mathew,Mooney,Female,clairegay@example.com,2018-02-08,7123,FALSE,47,Single,218 Dogwood St,Oklahoma City,OK,31135
Maureen,Carson,Female,tstokes@example.org,2009-04-11,9853,FALSE,97,Single,819 Cypress St,Salt Lake City,UT,46257
Michael,Moore,Male,barbara87@example.com,2003-09-16,13259,FALSE,161,Married,751 Ash St,Baton Rouge,LA,44458
Javier,Alvarado,Male,vholder@example.com,2020-02-19,6697,FALSE,52,Married,628 Sequoia St,Nashville,TN,60162
Jermaine,Huber,Female,francesmccann@example.com,2007-02-22,2931,TRUE,172,Divorced,445 Hemlock St,Boise,ID,33238
Sonia,Harrison,Female,edgarstanley@example.net,2007-11-23,11548,FALSE,129,Married,351 Oak St,Boston,MA,86455
Brad,Silva,Male,racevedo@example.net,2012-04-01,6753,FALSE,107,Married,740 Cedar St,Trenton,NJ,76112
Bonnie,Rowe,Male,shieldsguy@example.org,1998-08-06,10012,TRUE,126,Single,517 Oak St,Helena,MT,10171
Tiffany,Hodges,Female,rphelps@example.net,1979-02-11,5594,FALSE,67,Single,266 Dogwood St,Charleston,WV,78726
Leslie,Mullins,Male,kathleenbenson@example.com,1999-09-08,12283,FALSE,50,Divorced,900 Viburnum St,Harrisburg,PA,33342
Marvin,Haley,Male,krystaldickerson@example.net,2007-04-17,11485,TRUE,44,Divorced,124 Beech St,Harrisburg,PA,78140
Gina,Valenzuela,Male,uyoder@example.org,2008-02-10,2317,TRUE,76,Divorced,769 Holly St,Helena,MT,85327
Helen,Rivera,Female,ozimmerman@example.com,1998-03-13,6075,TRUE,62,Single,586 Elder St,Albany,NY,92925
Christine,Giles,Female,sue23@example.com,2000-05-28,2007,TRUE,128,Divorced,897 Mimosa St,Topeka,KS,43163
Jody,Garrison,Female,beckygutierrez@example.com,1986-09-07,8991,TRUE,80,Divorced,644 Cedar St,Honolulu,HI,71944
Jodi,Esparza,Male,chuffman@example.com,2019-02-18,7754,FALSE,30,Married,521 Zelkova St,Columbus,OH,29084
Peggy,Love,Male,macdonaldchris@example.org,2002-10-23,10805,FALSE,134,Divorced,786 Palm St,Frankfort,KY,22882
Kari,Wong,Female,hollyharrington@example.com,2000-09-29,9990,FALSE,174,Married,206 Larch St,Salem,OR,34050
Ricardo,Downs,Female,sullivanbeth@example.net,1988-04-26,11960,FALSE,40,Divorced,305 Rosewood St,St. Paul,MN,36579
Nancy,Levy,Male,dillonhunt@example.org,1992-11-14,11632,TRUE,144,Single,916 Beech St,Santa Fe,NM,79281
Jermaine,Moses,Male,joanhoover@example.com,2011-12-10,9496,FALSE,105,Divorced,840 Spruce St,Pierre,SD,55201
Roberta,Griffith,Male,sandyjohns@example.net,2008-03-10,5615,TRUE,101,Divorced,560 Umbrella St,Helena,MT,78604
Jenna,Gomez,Female,kaitlyngood@example.org,1997-05-07,9118,FALSE,192,Married,808 Maple St,Trenton,NJ,57329
Connie,Monroe,Male,carterkarl@example.net,1998-07-23,5857,FALSE,77,Married,798 Birch St,Nashville,TN,49273
Larry,Everett,Male,rebecca16@example.org,2019-01-04,4212,TRUE,38,Single,531 Redwood St,Honolulu,HI,73925
Nicholas,King,Female,zmiller@example.com,1981-10-21,10326,FALSE,187,Divorced,660 Fir St,Bismarck,ND,62414
Judith,Barron,Male,sfrye@example.org,1998-03-07,7105,FALSE,133,Married,388 Plum St,Salt Lake City,UT,35383
Jenny,Hicks,Male,shawnaescobar@example.com,1996-07-26,5960,TRUE,49,Divorced,285 Cedar St,Montpelier,VT,93794
Cole,Mooney,Female,randyjoseph@example.net,2013-11-15,4702,TRUE,174,Divorced,318 Rosewood St,Atlanta,GA,58014
Mallory,Montgomery,Male,mrobertson@example.org,1994-08-22,1715,FALSE,193,Single,463 Hemlock St,Bismarck,ND,34174
Glen,Morris,Male,henry12@example.net,2015-04-10,10741,FALSE,112,Divorced,341 Elm St,Annapolis,MD,38742
Marcia,Sanders,Male,russell52@example.org,1985-05-09,10343,TRUE,54,Single,928 Magnolia St,Hartford,CT,53971
Gene,Haas,Male,bschaefer@example.org,1991-09-18,5339,FALSE,52,Divorced,845 Linden St,Denver,CO,75089
Rickey,Terrell,Male,blackgwendolyn@example.net,1992-05-16,3960,TRUE,44,Divorced,702 Elder St,Jefferson City,MO,55159
Chloe,Duran,Male,bschultz@example.com,2010-08-20,6236,FALSE,171,Married,590 Juniper St,Jefferson City,MO,97890
Dorothy,Hardin,Male,oconnorchase@example.com,1993-10-05,5380,TRUE,147,Single,311 Dogwood St,Little Rock,AR,84834
Carmen,Shannon,Male,vhull@example.org,1990-12-08,7370,FALSE,68,Married,899 Tamarack St,Richmond,VA,36968
Jake,Horn,Female,gberger@example.com,2007-11-01,9125,FALSE,61,Married,299 Oak St,Juneau,AK,92132
Mandy,Wagner,Female,jsweeney@example.com,2019-09-13,10451,TRUE,187,Single,814 Plum St,Atlanta,GA,75696
Marcus,Kennedy,Male,tonya67@example.com,1982-03-31,2772,TRUE,91,Divorced,967 Cherry St,Baton Rouge,LA,77981
Jocelyn,Bell,Male,darylgould@example.com,1992-10-20,10122,TRUE,166,Married,460 Elm St,Salem,OR,28225
Micheal,Jarvis,Female,jeannemercer@example.com,2009-10-30,12667,FALSE,193,Married,259 Chestnut St,St. Paul,MN,44362
Monica,Tapia,Female,rayduane@example.net,2000-04-23,2654,FALSE,122,Single,846 Ash St,Albany,NY,41990
Jacqueline,Brock,Female,xknight@example.net,2010-01-06,2890,FALSE,67,Divorced,271 Mimosa St,Honolulu,HI,54763
Ariana,Pierce,Male,shannon56@example.net,1982-09-08,3500,TRUE,115,Single,101 Ash St,Raleigh,NC,12560
Robin,Chase,Male,noahgriffith@example.org,2017-09-29,10414,TRUE,157,Single,671 Ash St,Richmond,VA,71285
Gabriella,Ruiz,Female,fernandezmarcus@example.com,2007-08-29,1438,TRUE,154,Divorced,354 Spruce St,Richmond,VA,93610
Terrence,Roy,Male,isweeney@example.com,2006-01-19,3533,TRUE,64,Divorced,478 Ash St,Montgomery,AL,29626
Stefanie,Kramer,Male,ginamcintyre@example.com,1995-07-10,4107,TRUE,169,Married,584 Zelkova St,Carson City,NV,81348
Micheal,Blankenship,Male,yvonnebell@example.org,1985-01-14,8244,FALSE,125,Married,549 Elm St,Charleston,WV,46945
Brittney,Berry,Male,velezbilly@example.net,2009-11-13,4912,FALSE,159,Divorced,582 Viburnum St,Carson City,NV,88168
Derrick,Liu,Male,yodercarolyn@example.org,2017-08-12,9330,TRUE,167,Divorced,852 Hemlock St,Juneau,AK,30300
Jake,Stewart,Male,richard78@example.org,2016-03-25,7022,FALSE,57,Married,960 Mimosa St,Boston,MA,59888
Lindsay,Mcguire,Male,dawnburton@example.net,1987-02-02,2408,TRUE,99,Married,419 Viburnum St,Phoenix,AZ,42298
Caitlyn,Cummings,Female,xbarton@example.org,2023-03-05,10105,FALSE,89,Divorced,771 Sequoia St,Bismarck,ND,28005
Alexa,Blanchard,Male,donnanorris@example.net,1983-09-17,8492,TRUE,196,Divorced,530 Pine St,Boston,MA,36766
Fred,Kline,Female,todd40@example.com,2022-09-10,12465,FALSE,74,Divorced,818 Quince St,Charleston,WV,90444
Troy,Henry,Female,feliciawoodard@example.com,2004-10-11,5838,FALSE,166,Married,336 Tamarack St,Des Moines,IA,50610
Lindsay,Washington,Male,gail97@example.com,2006-06-16,3588,FALSE,62,Married,119 Redwood St,Harrisburg,PA,36537
Laurie,Douglas,Female,hailey07@example.org,1992-04-22,6333,TRUE,82,Married,927 Elm St,Trenton,NJ,63736
Christine,Harris,Male,xpowers@example.org,1993-02-01,10152,TRUE,159,Single,452 Chestnut St,Tallahassee,FL,43506
Ann,Hurley,Female,kathleenbarrett@example.org,1984-06-27,1616,TRUE,129,Married,709 Ash St,Tallahassee,FL,40005
Travis,Reyes,Female,doris91@example.com,2004-11-29,8182,FALSE,141,Divorced,307 Zelkova St,Juneau,AK,78589
Erik,Hamilton,Female,jerry70@example.org,2000-07-26,5143,FALSE,110,Single,725 Chestnut St,Phoenix,AZ,75628
Brent,Larson,Male,jasminewalton@example.com,2018-06-07,6636,TRUE,40,Single,899 Chestnut St,Augusta,ME,38812
Dwayne,Booth,Male,darrylkey@example.org,2019-04-17,8082,TRUE,195,Married,611 Poplar St,Tallahassee,FL,41949
Veronica,Long,Male,daveherrera@example.org,1982-02-23,8040,TRUE,162,Divorced,615 Birch St,Carson City,NV,62140
Michelle,Snyder,Male,hatfieldtamara@example.com,1997-08-03,8465,FALSE,177,Married,160 Teak St,Providence,RI,84538
Jake,Downs,Male,eferrell@example.net,1980-01-31,9596,TRUE,106,Married,100 Zelkova St,Richmond,VA,94464
Sylvia,Byrd,Female,sabrinakemp@example.com,1987-12-05,8724,TRUE,172,Single,526 Viburnum St,St. Paul,MN,57839
Jonathon,Garner,Male,lshaw@example.org,2003-11-24,6368,FALSE,113,Single,935 Sycamore St,Bismarck,ND,15675
Kimberly,Hoffman,Male,rayfrazier@example.net,2017-07-29,9454,FALSE,120,Divorced,952 Banyan St,Bismarck,ND,68084
Jimmy,Proctor,Male,diamondnavarro@example.com,1991-02-14,4548,TRUE,107,Single,982 Larch St,Santa Fe,NM,74872
Jodi,Hoover,Female,mball@example.com,2001-03-12,3762,TRUE,75,Married,227 Zelkova St,Raleigh,NC,92363
Alan,Moon,Female,frederick86@example.com,2012-01-12,1638,TRUE,50,Married,413 Cedar St,Juneau,AK,95897
Brian,Porter,Male,montoyabob@example.com,2013-09-23,1253,FALSE,92,Divorced,384 Teak St,Phoenix,AZ,22909
Autumn,Tapia,Male,molly19@example.com,2007-12-26,11589,FALSE,106,Single,971 Rosewood St,Olympia,WA,44597
Darin,Monroe,Male,rcharles@example.org,2016-08-02,7308,TRUE,91,Single,794 Palm St,Denver,CO,91737
Gene,Wise,Female,mayhaley@example.org,2019-12-05,11755,FALSE,52,Married,621 Willow St,Juneau,AK,13652
Gloria,Poole,Female,clinton62@example.org,2003-01-04,13536,FALSE,114,Divorced,293 Beech St,Trenton,NJ,52699
Yvette,Summers,Female,piercejoshua@example.net,1998-10-31,3891,FALSE,118,Married,965 Sycamore St,Trenton,NJ,68311
Shirley,Davis,Female,bsimon@example.net,1987-11-04,1904,FALSE,75,Single,845 Redwood St,Lansing,MI,83210
Suzanne,Parrish,Female,vazquezjanice@example.org,2003-06-13,4133,TRUE,41,Single,511 Redwood St,Honolulu,HI,32471
Sean,Levy,Female,lmorales@example.com,2018-01-14,1337,FALSE,196,Married,238 Pear St,Lansing,MI,72798
Lee,Maldonado,Male,kara25@example.com,2017-12-05,2491,TRUE,126,Married,991 Sycamore St,Montgomery,AL,34694
Ebony,Rivas,Male,victoriacarney@example.org,2020-11-14,3649,TRUE,113,Single,331 Hickory St,Topeka,KS,89192
Kaitlyn,Frazier,Female,edwin39@example.org,1988-06-01,3260,TRUE,171,Single,651 Sequoia St,Augusta,ME,47715
Courtney,Roberson,Female,kristynorman@example.org,1996-11-21,8209,FALSE,151,Divorced,851 Mimosa St,Madison,WI,51497
Rachael,Graham,Male,mercadoroberta@example.com,2019-12-01,8842,FALSE,142,Married,955 Birch St,Boise,ID,94527
Leonard,Rosario,Female,larrypennington@example.net,1990-10-29,1236,TRUE,104,Married,739 Katsura St,Nashville,TN,27961
Cassie,Erickson,Male,opena@example.net,1995-01-27,5833,TRUE,53,Married,194 Bamboo St,Harrisburg,PA,47118
Max,Barber,Female,changfaith@example.org,2006-05-07,6123,TRUE,135,Married,421 Birch St,Helena,MT,76648
Randall,Riddle,Male,solomonnicholas@example.org,1997-11-08,12507,TRUE,143,Divorced,576 Viburnum St,Salt Lake City,UT,70752
Don,Summers,Male,zavalachristy@example.org,1997-06-24,11088,TRUE,64,Married,477 Sycamore St,Des Moines,IA,16436
Carla,Snyder,Male,isabelle@example.net,1997-05-06,1440,TRUE,77,Single,260 Fir St,Topeka,KS,73955
Jerry,Navarro,Female,ruthrivers@example.com,1998-11-10,5193,FALSE,39,Single,468 Maple St,Juneau,AK,11148
Chelsey,Woods,Female,moseslauren@example.net,1984-06-27,2973,TRUE,46,Single,322 Cherry St,Denver,CO,64923
Philip,Larsen,Male,horncameron@example.org,1999-01-28,3604,TRUE,139,Single,775 Teak St,Little Rock,AR,22578
Daryl,Ponce,Male,xwatson@example.net,2012-12-16,5688,FALSE,41,Divorced,714 Maple St,Salt Lake City,UT,36635
Mckenzie,Greene,Male,kirkerik@example.net,1989-04-05,12341,FALSE,113,Single,982 Linden St,Concord,NH,82176
Terry,Kline,Male,paul16@example.net,1979-10-12,13211,FALSE,66,Divorced,681 Pine St,Frankfort,KY,31983
Kaitlyn,May,Female,marco41@example.com,2023-12-03,6998,FALSE,136,Divorced,387 Spruce St,Cheyenne,WY,54825
Chris,Woodard,Female,andreabeasley@example.net,1984-10-15,5716,FALSE,50,Single,563 Cedar St,Columbia,SC,18112
Selena,Rojas,Female,ycabrera@example.net,1994-06-16,4837,FALSE,101,Divorced,130 Sequoia St,Honolulu,HI,71172
Jeremy,Andrews,Female,jbaxter@example.com,1991-06-12,6154,TRUE,98,Divorced,906 Poplar St,Dover,DE,53432
Max,Haney,Female,luishooper@example.org,2009-06-04,6344,FALSE,137,Divorced,744 Cedar St,St. Paul,MN,21343
Melissa,Orr,Female,bentonkaitlyn@example.org,2003-03-31,10746,TRUE,80,Married,558 Pine St,Oklahoma City,OK,55542
Francisco,Joseph,Female,jackkirby@example.com,1984-12-27,6801,TRUE,123,Married,358 Hickory St,Providence,RI,70636
Charles,Mejia,Male,silvarose@example.net,2018-08-19,6710,FALSE,157,Divorced,653 Beech St,Annapolis,MD,10043
Dana,Webb,Male,johnvillarreal@example.com,2003-03-11,1868,FALSE,117,Divorced,106 Magnolia St,Frankfort,KY,83179
Meagan,Stanley,Female,cmunoz@example.net,1991-05-06,1408,FALSE,109,Divorced,669 Tamarack St,Carson City,NV,26430
Dustin,Ramirez,Female,ohuffman@example.net,2015-12-01,8542,TRUE,65,Divorced,914 Poplar St,Hartford,CT,23605
Tasha,Pierce,Female,sheppardgeoffrey@example.com,2013-10-18,3285,TRUE,191,Divorced,163 Oak St,Columbus,OH,54343
Claudia,Grant,Female,bensonharold@example.org,1990-07-04,7570,FALSE,123,Single,223 Viburnum St,Raleigh,NC,41466
Jermaine,Jefferson,Male,smccall@example.org,1992-02-10,3192,FALSE,109,Married,733 Mimosa St,Dover,DE,45692
Roberto,Lawrence,Female,pughsheryl@example.com,2020-02-14,11614,TRUE,33,Divorced,229 Hemlock St,Providence,RI,95448
Edgar,Ponce,Female,gilbert30@example.net,2003-01-26,3805,TRUE,93,Married,153 Katsura St,Carson City,NV,66793
Cristina,Roy,Male,max47@example.com,1998-07-26,13184,TRUE,159,Married,942 Chestnut St,Raleigh,NC,58913
Monica,Hood,Male,valdezwendy@example.org,1983-07-18,8446,FALSE,91,Divorced,673 Mimosa St,Trenton,NJ,44035
Suzanne,Page,Male,potterashley@example.com,2016-10-22,2025,TRUE,172,Divorced,983 Fir St,Des Moines,IA,15082
Adrian,Mcclure,Male,jessicaparks@example.net,2005-06-11,8857,TRUE,107,Divorced,225 Redwood St,Harrisburg,PA,26107
Sandy,Mooney,Male,luke77@example.org,2014-09-18,2827,FALSE,102,Single,967 Beech St,Concord,NH,77998
John,English,Female,walterparker@example.org,2002-02-08,6153,TRUE,185,Married,440 Umbrella St,Harrisburg,PA,12790
Brett,Ferguson,Male,zberg@example.org,2011-12-25,5938,FALSE,182,Divorced,984 Wisteria St,Salt Lake City,UT,60724
Walter,Wright,Female,vickie43@example.net,2019-04-04,4447,TRUE,78,Single,197 Sumac St,Madison,WI,85961
Robin,Mcpherson,Male,leblanczachary@example.net,1994-04-03,8891,TRUE,185,Divorced,903 Linden St,Denver,CO,31388
Troy,Russo,Female,caroline93@example.net,2012-08-28,13208,FALSE,83,Divorced,935 Cedar St,St. Paul,MN,82521
Glenda,Aguirre,Male,walter90@example.org,1998-08-25,13050,TRUE,70,Divorced,936 Palm St,Oklahoma City,OK,74875
Kirk,Hopkins,Female,virginia24@example.com,2018-07-17,9956,FALSE,109,Divorced,325 Mahogany St,Atlanta,GA,11321
Evan,Howell,Female,kristin22@example.net,1994-10-10,11695,FALSE,147,Single,486 Maple St,Lincoln,NE,41353
Alison,Hancock,Female,hurleyryan@example.com,2006-10-20,4650,FALSE,61,Married,352 Beech St,Denver,CO,80957
Adriana,Murillo,Female,micheal52@example.com,2003-06-07,4931,FALSE,101,Single,543 Wisteria St,Raleigh,NC,46803
Colton,Mullins,Male,jeanettekrause@example.com,2013-05-27,10207,FALSE,72,Single,600 Oak St,Boise,ID,81352
Selena,Hampton,Male,spencer23@example.com,1999-11-29,2304,TRUE,141,Divorced,986 Cedar St,Juneau,AK,91890
Bryan,Harmon,Male,cassidymurray@example.org,2023-04-11,4427,FALSE,165,Married,774 Alder St,Columbus,OH,48915
Tyler,Hays,Male,gabrielle64@example.org,2012-03-16,10449,TRUE,93,Divorced,321 Poplar St,Hartford,CT,79532
Jasmin,Singh,Female,xmckay@example.com,1987-08-18,3912,FALSE,176,Single,586 Zelkova St,Juneau,AK,54792
Neil,Gamble,Male,parsonsmary@example.com,1980-09-07,10390,FALSE,140,Single,151 Beech St,Concord,NH,43464
Elizabeth,Bean,Male,philip57@example.net,2005-08-14,12881,TRUE,121,Single,181 Maple St,Atlanta,GA,40980
Sean,Snow,Female,mary11@example.org,2001-01-29,1608,FALSE,136,Single,521 Zelkova St,Charleston,WV,37565
Jesus,Fischer,Female,bhood@example.net,2010-03-23,5900,FALSE,49,Married,718 Tupelo St,Richmond,VA,44413
Mark,Figueroa,Male,terrellcassandra@example.net,1985-02-04,8920,FALSE,80,Divorced,520 Walnut St,Des Moines,IA,98921
Dawn,Chen,Female,karen74@example.net,1985-09-23,3373,TRUE,149,Single,597 Plum St,Juneau,AK,95458
Jeffrey,Mckinney,Male,glennlawrence@example.com,1990-06-28,10690,TRUE,148,Single,180 Chestnut St,Hartford,CT,46356
Tanya,Duke,Female,iweaver@example.com,2008-10-02,3982,FALSE,83,Married,306 Hickory St,Frankfort,KY,46439
Justin,Reyes,Female,daisy52@example.com,1980-09-02,13465,TRUE,31,Married,533 Holly St,Frankfort,KY,83420
Duane,Howell,Male,rjacobson@example.net,2000-05-08,3564,TRUE,101,Single,441 Tamarack St,Honolulu,HI,61593
Dwayne,Spears,Female,delacruzmarisa@example.com,1984-12-19,3020,FALSE,164,Divorced,378 Elm St,Atlanta,GA,63054
Olivia,Walter,Female,bergertabitha@example.com,1979-06-24,1848,FALSE,82,Divorced,444 Alder St,Harrisburg,PA,22918
Carly,Skinner,Male,buckleycharlene@example.org,2015-06-15,4052,FALSE,83,Married,121 Beech St,Pierre,SD,25257
Katrina,Donaldson,Male,johnny93@example.com,2004-03-12,6089,TRUE,185,Single,115 Elm St,Oklahoma City,OK,33326
Marie,Church,Male,kerricrawford@example.net,1992-12-15,2657,FALSE,148,Divorced,202 Dogwood St,Topeka,KS,38670
Christopher,Phillips,Female,ofrancis@example.net,2019-08-20,9417,TRUE,179,Single,973 Rosewood St,Little Rock,AR,64945
Carly,Bridges,Male,jarmstrong@example.com,2003-05-03,3347,FALSE,93,Single,830 Chestnut St,Phoenix,AZ,44482
Laura,Matthews,Female,paul19@example.net,2013-12-27,1732,FALSE,198,Married,521 Spruce St,Des Moines,IA,54006
Lacey,Ross,Female,jbuchanan@example.org,2004-05-16,3943,TRUE,195,Married,106 Poplar St,Pierre,SD,72752
Mackenzie,Noble,Male,brad64@example.com,1993-03-20,10545,TRUE,86,Single,306 Cypress St,Santa Fe,NM,59078
Mark,Edwards,Female,whitneymayer@example.com,1983-06-11,11217,TRUE,166,Single,554 Hemlock St,St. Paul,MN,62325
Meghan,Chang,Female,chaseolson@example.net,1995-09-18,1535,TRUE,156,Divorced,634 Elder St,Boise,ID,32955
Jake,Murillo,Male,ocamacho@example.org,2020-05-11,10845,TRUE,92,Married,762 Dogwood St,Augusta,ME,59506
Teresa,Jacobs,Female,coltonhumphrey@example.com,2011-02-04,4307,TRUE,96,Divorced,465 Redwood St,Bismarck,ND,50158
Monique,Bell,Male,ivanmunoz@example.org,1990-02-19,13432,TRUE,151,Married,814 Pine St,Columbia,SC,74052
Dustin,Yu,Female,lbright@example.net,2003-06-14,11656,TRUE,131,Married,385 Larch St,Frankfort,KY,28647
Madeline,Mack,Male,brittneyballard@example.net,1981-10-27,13697,FALSE,113,Single,326 Spruce St,Oklahoma City,OK,58423
Roger,Ingram,Female,stanley61@example.net,1998-06-17,8250,TRUE,75,Single,624 Alder St,Dover,DE,19216
Ariana,Vaughn,Female,bradleysnyder@example.org,2011-04-15,9635,TRUE,30,Single,825 Larch St,Tallahassee,FL,28706
Yvette,Mcintyre,Female,acalhoun@example.org,2019-07-29,13254,FALSE,109,Married,516 Chestnut St,Austin,TX,20460
Marisa,Rodriguez,Male,ypetty@example.com,1997-05-21,5380,FALSE,153,Married,627 Willow St,Jefferson City,MO,65564
Greg,Dickson,Female,briankim@example.com,1981-10-05,12766,TRUE,36,Single,744 Fir St,Providence,RI,60338
Brad,Dawson,Male,sean46@example.com,1994-12-29,5732,FALSE,186,Divorced,136 Tupelo St,Salem,OR,49279
Garrett,Weber,Female,harolddaugherty@example.org,1993-03-18,4731,TRUE,82,Single,682 Holly St,Baton Rouge,LA,17028
Diane,Collins,Male,crawfordbenjamin@example.com,1979-10-09,6406,TRUE,101,Single,641 Bamboo St,Carson City,NV,35884
Kurt,Randolph,Male,macdonaldbrian@example.net,1992-09-20,4388,TRUE,76,Single,942 Mahogany St,Providence,RI,38259
Corey,Palmer,Male,wandapace@example.com,2012-05-28,12516,TRUE,168,Divorced,176 Cypress St,Des Moines,IA,45803
Andrea,Hayes,Male,mariestark@example.org,1984-08-27,9390,TRUE,168,Divorced,440 Ash St,Atlanta,GA,84837
Jo,Charles,Female,iobrien@example.com,2007-12-13,3868,FALSE,80,Divorced,523 Quince St,Sacramento,CA,69144
Shelby,Dennis,Female,sandramcintosh@example.com,1994-11-04,3092,FALSE,173,Single,414 Quince St,Olympia,WA,23901
Jackie,Perez,Male,donaldsonnancy@example.org,1983-06-26,10073,TRUE,71,Married,142 Palm St,Jackson,MS,74625
Carla,Woodward,Male,hendersonkristen@example.org,1987-09-05,9789,TRUE,97,Divorced,544 Mimosa St,Columbus,OH,92353
Traci,Hunter,Female,conleymitchell@example.net,1994-08-04,3282,FALSE,50,Single,921 Maple St,Phoenix,AZ,37434
Kirsten,Ross,Male,orrjorge@example.net,1980-03-09,4888,FALSE,44,Single,750 Teak St,Little Rock,AR,68858
Beth,Atkins,Male,dford@example.org,1998-03-04,4560,FALSE,70,Single,476 Mahogany St,Little Rock,AR,53512
Preston,Oneill,Male,kenneth04@example.org,2005-07-26,6126,TRUE,107,Divorced,384 Zelkova St,Phoenix,AZ,20409
Gary,Meyer,Female,yvette41@example.net,2003-10-22,12210,FALSE,137,Married,560 Willow St,Austin,TX,40829
Warren,Gross,Female,stevenflowers@example.org,2023-07-03,8052,FALSE,52,Single,303 Cypress St,Boise,ID,86883
Lorraine,Chapman,Male,derrick24@example.net,2020-03-21,13002,TRUE,175,Married,919 Cedar St,Albany,NY,55848
Kathleen,Boyer,Female,castroheather@example.com,2009-04-16,8206,FALSE,170,Single,169 Banyan St,Des Moines,IA,86649
